epoch,accuracy,loss,val_accuracy,val_loss
0,0.3369809091091156,2.3870983123779297,0.40483957529067993,1.5766398906707764
1,0.564194917678833,1.1790727376937866,0.416258841753006,1.671289086341858
0,0.3420104682445526,3.8285157680511475,0.41435563564300537,1.5510470867156982
1,0.5839053988456726,1.1281211376190186,0.4151712954044342,1.6274065971374512
2,0.7443757057189941,0.750426709651947,0.42903751134872437,1.7965425252914429
